Store,Date,Sales
931,2015-06-20,2999
931,2015-06-21,2098
931,2015-06-22,4060
931,2015-06-23,3885
931,2015-06-24,3600
931,2015-06-25,4172
931,2015-06-26,3772
931,2015-06-27,3386
931,2015-06-28,2419
931,2015-06-29,6257
931,2015-06-30,7372
931,2015-07-01,4769
931,2015-07-02,5550
931,2015-07-03,5197
931,2015-07-04,4315
931,2015-07-05,2474
931,2015-07-06,4845
931,2015-07-07,4363
931,2015-07-08,4159
931,2015-07-09,4730
931,2015-07-10,4311
931,2015-07-11,3814
931,2015-07-12,2516
931,2015-07-13,6184
931,2015-07-14,5392
931,2015-07-15,4846
931,2015-07-16,5731
931,2015-07-17,4435
931,2015-07-18,4706
931,2015-07-19,3264
931,2015-07-20,6044
931,2015-07-21,4835
931,2015-07-22,4758
931,2015-07-23,6370
931,2015-07-24,4426
931,2015-07-25,3785
931,2015-07-26,3916
931,2015-07-27,7024
931,2015-07-28,5798
931,2015-07-29,5558
931,2015-07-30,5720
931,2015-07-31,5943
932,2015-05-21,8655
932,2015-05-22,9049
932,2015-05-23,4836
932,2015-05-26,7879
932,2015-05-27,6946
932,2015-05-28,6678
932,2015-05-29,7535
932,2015-05-30,4797
932,2015-06-01,9953
932,2015-06-02,9685
932,2015-06-03,8780
932,2015-06-05,10838
932,2015-06-06,5263
932,2015-06-08,6585
932,2015-06-09,7298
932,2015-06-10,6606
932,2015-06-11,6908
932,2015-06-12,7429
932,2015-06-13,4682
932,2015-06-15,10820
932,2015-06-16,9101
932,2015-06-17,8320
932,2015-06-18,7392
932,2015-06-19,8717
932,2015-06-20,4406
932,2015-06-22,6241
932,2015-06-23,6000
932,2015-06-24,6218
932,2015-06-25,6379
932,2015-06-26,7257
932,2015-06-27,4195
932,2015-06-29,13182
932,2015-06-30,13053
932,2015-07-01,6542
932,2015-07-02,6446
932,2015-07-03,7538
932,2015-07-04,4454
932,2015-07-06,6273
932,2015-07-07,6036
932,2015-07-08,6564
932,2015-07-09,6163
932,2015-07-10,8149
932,2015-07-11,4747
932,2015-07-13,9106
932,2015-07-14,9248
932,2015-07-15,8594
932,2015-07-16,8401
932,2015-07-17,8364
932,2015-07-18,4628
932,2015-07-20,7882
932,2015-07-21,6712
932,2015-07-22,6786
932,2015-07-23,6662
932,2015-07-24,7139
932,2015-07-25,5264
932,2015-07-27,9998
932,2015-07-28,9289
932,2015-07-29,8830
932,2015-07-30,10249
932,2015-07-31,10845
933,2015-05-22,7216
933,2015-05-23,3938
933,2015-05-26,7818
933,2015-05-27,8194
933,2015-05-28,6901
933,2015-05-29,8981
933,2015-05-30,4833
933,2015-06-01,12790
933,2015-06-02,9780
933,2015-06-03,9338
933,2015-06-04,7888
933,2015-06-05,7776
933,2015-06-06,3808
933,2015-06-08,6958
933,2015-06-09,7058
933,2015-06-10,6883
933,2015-06-11,7157
933,2015-06-12,6917
933,2015-06-13,3596
933,2015-06-15,10711
933,2015-06-16,8680
933,2015-06-17,9719
933,2015-06-18,7739
933,2015-06-19,7557
933,2015-06-20,3412
933,2015-06-22,6705
933,2015-06-23,6607
933,2015-06-24,7239
933,2015-06-25,6382
933,2015-06-26,5882
933,2015-06-27,3412
933,2015-06-29,11211
933,2015-06-30,10793
933,2015-07-01,10068
933,2015-07-02,8182
933,2015-07-03,7269
933,2015-07-04,3934
933,2015-07-06,7371
933,2015-07-07,6098
933,2015-07-08,8300
933,2015-07-09,7629
933,2015-07-10,7803
933,2015-07-11,4265
933,2015-07-13,10488
933,2015-07-14,9180
933,2015-07-15,9151
933,2015-07-16,7511
933,2015-07-17,7249
933,2015-07-18,3367
933,2015-07-20,7687
933,2015-07-21,6732
933,2015-07-22,5564
933,2015-07-23,7398
933,2015-07-24,6477
933,2015-07-25,3399
933,2015-07-27,10517
933,2015-07-28,9454
933,2015-07-29,8627
933,2015-07-30,8221
933,2015-07-31,9769
934,2015-05-21,6709
934,2015-05-22,7482
934,2015-05-23,4746
934,2015-05-26,6686
934,2015-05-27,5904
934,2015-05-28,6319
934,2015-05-29,8037
934,2015-05-30,6313
934,2015-06-01,10883
934,2015-06-02,9140
934,2015-06-03,8643
934,2015-06-05,8305
934,2015-06-06,3983
934,2015-06-08,6705
934,2015-06-09,6093
934,2015-06-10,6234
934,2015-06-11,5324
934,2015-06-12,7043
934,2015-06-13,4992
934,2015-06-15,9494
934,2015-06-16,9338
934,2015-06-17,7002
934,2015-06-18,7165
934,2015-06-19,7784
934,2015-06-20,4921
934,2015-06-22,5922
934,2015-06-23,6048
934,2015-06-24,5974
934,2015-06-25,5527
934,2015-06-26,6026
934,2015-06-27,5398
934,2015-06-29,12011
934,2015-06-30,12048
934,2015-07-01,7580
934,2015-07-02,6425
934,2015-07-03,7232
934,2015-07-04,4614
934,2015-07-06,6690
934,2015-07-07,5373
934,2015-07-08,6057
934,2015-07-09,6152
934,2015-07-10,6333
934,2015-07-11,4499
934,2015-07-13,8955
934,2015-07-14,7818
934,2015-07-15,7367
934,2015-07-16,6914
934,2015-07-17,6957
934,2015-07-18,4826
934,2015-07-20,6595
934,2015-07-21,5847
934,2015-07-22,5491
934,2015-07-23,5656
934,2015-07-24,5748
934,2015-07-25,4121
934,2015-07-27,7858
934,2015-07-28,7171
934,2015-07-29,6778
934,2015-07-30,7312
934,2015-07-31,9507
935,2015-05-22,5506
935,2015-05-23,3461
935,2015-05-26,5337
935,2015-05-27,5073
935,2015-05-28,5921
935,2015-05-29,7442
935,2015-05-30,4197
935,2015-06-01,8786
935,2015-06-02,8028
935,2015-06-03,6216
935,2015-06-04,6462
935,2015-06-05,6707
935,2015-06-06,3200
935,2015-06-08,5651
935,2015-06-09,4967
935,2015-06-10,4657
935,2015-06-11,5058
935,2015-06-12,4849
935,2015-06-13,3199
935,2015-06-15,8567
935,2015-06-16,6377
935,2015-06-17,6145
935,2015-06-18,6027
935,2015-06-19,6728
935,2015-06-20,3857
935,2015-06-22,5084
935,2015-06-23,4559
935,2015-06-24,3976
935,2015-06-25,5285
935,2015-06-26,5202
935,2015-06-27,3387
935,2015-06-29,8799
935,2015-06-30,9206
935,2015-07-01,7522
935,2015-07-02,6994
935,2015-07-03,6731
935,2015-07-04,3769
935,2015-07-06,5922
935,2015-07-07,5097
935,2015-07-08,5318
935,2015-07-09,5373
935,2015-07-10,6338
935,2015-07-11,3885
935,2015-07-13,9047
935,2015-07-14,7366
935,2015-07-15,6733
935,2015-07-16,7180
935,2015-07-17,7411
935,2015-07-18,3852
935,2015-07-20,5821
935,2015-07-21,4601
935,2015-07-22,4487
935,2015-07-23,4833
935,2015-07-24,5407
935,2015-07-25,3349
935,2015-07-27,7899
935,2015-07-28,6805
935,2015-07-29,6702
935,2015-07-30,6482
935,2015-07-31,8941
936,2015-05-21,6872
936,2015-05-22,7214
936,2015-05-23,6333
936,2015-05-26,7066
936,2015-05-27,5674
936,2015-05-28,5744
936,2015-05-29,6441
936,2015-05-30,6227
936,2015-06-01,10252
936,2015-06-02,7913
936,2015-06-03,8834
936,2015-06-05,8897
936,2015-06-06,6665
936,2015-06-08,7297
936,2015-06-09,5424
936,2015-06-10,5733
936,2015-06-11,5761
936,2015-06-12,5491
936,2015-06-13,5959
936,2015-06-15,10001
936,2015-06-16,7983
936,2015-06-17,7800
936,2015-06-18,6932
936,2015-06-19,6831
936,2015-06-20,6280
936,2015-06-22,5031
936,2015-06-23,6059
936,2015-06-24,5878
936,2015-06-25,5273
936,2015-06-26,5767
936,2015-06-27,6185
936,2015-06-29,9883
936,2015-06-30,8109
936,2015-07-01,7112
936,2015-07-02,6763
936,2015-07-03,6422
936,2015-07-04,5848
936,2015-07-06,6401
936,2015-07-07,5662
936,2015-07-08,5508
936,2015-07-09,5294
936,2015-07-10,5913
936,2015-07-11,5744
936,2015-07-13,8215
936,2015-07-14,7851
936,2015-07-15,6895
936,2015-07-16,6581
936,2015-07-17,6478
936,2015-07-18,6196
936,2015-07-20,6251
936,2015-07-21,5631
936,2015-07-22,5156
936,2015-07-23,5526
936,2015-07-24,5355
936,2015-07-25,5005
936,2015-07-27,9213
936,2015-07-28,7724
936,2015-07-29,6790
936,2015-07-30,7361
936,2015-07-31,6717
937,2015-05-21,8173
937,2015-05-22,8330
937,2015-05-23,6708
937,2015-05-26,6955
937,2015-05-27,6501
937,2015-05-28,5820
937,2015-05-29,7422
937,2015-05-30,7907
937,2015-06-01,11877
937,2015-06-02,9696
937,2015-06-03,9996
937,2015-06-05,11304
937,2015-06-06,7133
937,2015-06-08,6887
937,2015-06-09,7359
937,2015-06-10,5931
937,2015-06-11,5469
937,2015-06-12,6080
937,2015-06-13,7567
937,2015-06-15,11252
937,2015-06-16,8648
937,2015-06-17,8153
937,2015-06-18,8614
937,2015-06-19,9096
937,2015-06-20,7714
937,2015-06-22,5263
937,2015-06-23,5456
937,2015-06-24,5464
937,2015-06-25,4687
937,2015-06-26,6576
937,2015-06-27,7963
937,2015-06-29,12907
937,2015-06-30,11335
937,2015-07-01,7757
937,2015-07-02,8106
937,2015-07-03,8935
937,2015-07-04,7252
937,2015-07-06,6575
937,2015-07-07,5934
937,2015-07-08,5537
937,2015-07-09,5528
937,2015-07-10,6118
937,2015-07-11,7377
937,2015-07-13,11014
937,2015-07-14,9511
937,2015-07-15,8079
937,2015-07-16,8192
937,2015-07-17,8987
937,2015-07-18,7773
937,2015-07-20,6694
937,2015-07-21,6272
937,2015-07-22,6178
937,2015-07-23,5722
937,2015-07-24,6051
937,2015-07-25,7124
937,2015-07-27,10628
937,2015-07-28,8148
937,2015-07-29,8422
937,2015-07-30,7722
937,2015-07-31,8508
938,2015-05-22,10202
938,2015-05-23,7927
938,2015-05-26,10380
938,2015-05-27,8154
938,2015-05-28,8054
938,2015-05-29,9763
938,2015-05-30,9038
938,2015-06-01,14495
938,2015-06-02,11708
938,2015-06-03,11545
938,2015-06-04,10240
938,2015-06-05,10265
938,2015-06-06,8695
938,2015-06-08,9096
938,2015-06-09,8865
938,2015-06-10,7272
938,2015-06-11,8818
938,2015-06-12,8805
938,2015-06-13,7825
938,2015-06-15,13154
938,2015-06-16,11129
938,2015-06-17,9392
938,2015-06-18,9244
938,2015-06-19,9156
938,2015-06-20,8183
938,2015-06-22,7881
938,2015-06-23,7852
938,2015-06-24,7347
938,2015-06-25,7139
938,2015-06-26,7803
938,2015-06-27,7802
938,2015-06-29,13867
938,2015-06-30,14066
938,2015-07-01,11044
938,2015-07-02,10397
938,2015-07-03,10104
938,2015-07-04,7884
938,2015-07-06,9654
938,2015-07-07,8471
938,2015-07-08,7862
938,2015-07-09,8368
938,2015-07-10,9041
938,2015-07-11,7786
938,2015-07-13,13205
938,2015-07-14,10938
938,2015-07-15,10155
938,2015-07-16,9823
938,2015-07-17,9131
938,2015-07-18,8456
938,2015-07-20,10081
938,2015-07-21,8943
938,2015-07-22,8332
938,2015-07-23,9030
938,2015-07-24,8886
938,2015-07-25,7732
938,2015-07-27,13479
938,2015-07-28,10966
938,2015-07-29,9598
938,2015-07-30,10837
938,2015-07-31,12268
939,2015-05-21,5776
939,2015-05-22,6525
939,2015-05-23,6127
939,2015-05-26,5559
939,2015-05-27,4938
939,2015-05-28,4200
939,2015-05-29,6764
939,2015-05-30,7221
939,2015-06-01,9880
939,2015-06-02,7174
939,2015-06-03,8331
939,2015-06-05,7483
939,2015-06-06,6453
939,2015-06-08,5197
939,2015-06-09,4258
939,2015-06-10,4176
939,2015-06-11,4508
939,2015-06-12,5143
939,2015-06-13,6388
939,2015-06-15,9656
939,2015-06-16,7100
939,2015-06-17,6372
939,2015-06-18,5807
939,2015-06-19,6874
939,2015-06-20,6548
939,2015-06-22,4957
939,2015-06-23,4087
939,2015-06-24,4382
939,2015-06-25,3995
939,2015-06-26,5602
939,2015-06-27,6926
939,2015-06-29,9642
939,2015-06-30,7919
939,2015-07-01,6722
939,2015-07-02,5639
939,2015-07-03,7099
939,2015-07-04,5160
939,2015-07-06,5451
939,2015-07-07,5115
939,2015-07-08,4626
939,2015-07-09,4871
939,2015-07-10,5211
939,2015-07-11,5080
939,2015-07-13,8353
939,2015-07-14,7082
939,2015-07-15,6825
939,2015-07-16,5745
939,2015-07-17,5720
939,2015-07-18,5373
939,2015-07-20,5054
939,2015-07-21,4215
939,2015-07-22,4196
939,2015-07-23,4296
939,2015-07-24,4850
939,2015-07-25,5578
939,2015-07-27,8074
939,2015-07-28,6930
939,2015-07-29,5979
939,2015-07-30,5708
939,2015-07-31,7546
940,2015-05-22,7805
940,2015-05-23,5551
940,2015-05-26,8087
940,2015-05-27,6987
940,2015-05-28,7318
940,2015-05-29,8480
940,2015-05-30,5766
940,2015-06-01,11750
940,2015-06-02,9367
940,2015-06-03,8256
940,2015-06-04,8331
940,2015-06-05,8545
940,2015-06-06,4761
940,2015-06-08,7092
940,2015-06-09,6605
940,2015-06-10,7323
940,2015-06-11,6719
940,2015-06-12,6808
940,2015-06-13,5833
940,2015-06-15,11378
940,2015-06-16,9584
940,2015-06-17,8239
940,2015-06-18,7621
940,2015-06-19,9007
940,2015-06-20,6047
940,2015-06-22,6534
940,2015-06-23,6106
940,2015-06-24,6659
940,2015-06-25,6035
940,2015-06-26,6141
940,2015-06-27,5452
940,2015-06-29,9894
940,2015-06-30,10516
940,2015-07-01,8811
940,2015-07-02,8481
940,2015-07-03,8626
940,2015-07-04,5291
940,2015-07-06,8024
940,2015-07-07,5935
940,2015-07-08,7875
940,2015-07-09,7398
940,2015-07-10,8288
940,2015-07-11,6126
940,2015-07-13,12016
940,2015-07-14,9297
940,2015-07-15,8337
940,2015-07-16,7634
940,2015-07-17,7562
940,2015-07-18,5153
940,2015-07-20,7167
940,2015-07-21,6122
940,2015-07-22,5989
940,2015-07-23,6099
940,2015-07-24,7100
940,2015-07-25,4631
940,2015-07-27,10474
940,2015-07-28,9054
940,2015-07-29,7953
940,2015-07-30,8303
940,2015-07-31,10323
941,2015-05-21,5456
941,2015-05-22,6187
941,2015-05-23,4284
941,2015-05-26,5349
941,2015-05-27,4375
941,2015-05-28,4818
941,2015-05-29,4451
941,2015-05-30,3877
941,2015-06-01,7822
941,2015-06-02,7327
941,2015-06-03,6566
941,2015-06-05,6826
941,2015-06-06,4276
941,2015-06-08,4665
941,2015-06-09,4783
941,2015-06-10,4819
941,2015-06-11,4532
941,2015-06-12,4208
941,2015-06-13,4294
941,2015-06-15,7138
941,2015-06-16,7729
941,2015-06-17,6842
941,2015-06-18,5396
941,2015-06-19,5048
941,2015-06-20,4382
941,2015-06-22,4695
941,2015-06-23,4163
941,2015-06-24,3867
941,2015-06-25,5058
941,2015-06-26,4430
941,2015-06-27,4535
941,2015-06-29,9179
941,2015-06-30,8841
941,2015-07-01,5418
941,2015-07-02,4900
941,2015-07-03,6012
941,2015-07-04,4085
941,2015-07-06,5057
941,2015-07-07,3645
941,2015-07-08,5118
941,2015-07-09,3998
941,2015-07-10,4333
941,2015-07-11,3733
941,2015-07-13,7332
941,2015-07-14,7138
941,2015-07-15,5824
941,2015-07-16,5043
941,2015-07-17,5046
941,2015-07-18,4361
941,2015-07-20,4685
941,2015-07-21,4550
941,2015-07-22,4053
941,2015-07-23,4769
941,2015-07-24,4247
941,2015-07-25,4508
941,2015-07-27,7935
941,2015-07-28,7230
941,2015-07-29,6479
941,2015-07-30,6323
941,2015-07-31,6526
942,2015-05-21,7073
942,2015-05-22,6643
942,2015-05-23,6594
942,2015-05-26,6077
942,2015-05-27,4458
942,2015-05-28,5259
942,2015-05-29,5707
942,2015-05-30,7098
942,2015-06-01,10250
942,2015-06-02,8572
942,2015-06-03,9108
942,2015-06-05,9603
942,2015-06-06,5370
942,2015-06-08,5037
942,2015-06-09,5169
942,2015-06-10,4701
942,2015-06-11,5531
942,2015-06-12,5071
942,2015-06-13,6625
942,2015-06-15,10441
942,2015-06-16,7812
942,2015-06-17,6886
942,2015-06-18,7309
942,2015-06-19,7157
942,2015-06-20,5986
942,2015-06-22,4729
942,2015-06-23,4670
942,2015-06-24,4099
942,2015-06-25,4848
942,2015-06-26,5619
942,2015-06-27,6559
942,2015-06-29,11028
942,2015-06-30,11136
942,2015-07-01,5189
942,2015-07-02,6118
942,2015-07-03,6309
942,2015-07-04,5211
942,2015-07-06,5104
942,2015-07-07,4665
942,2015-07-08,4875
942,2015-07-09,4842
942,2015-07-10,5685
942,2015-07-11,6259
942,2015-07-13,8758
942,2015-07-14,7387
942,2015-07-15,6906
942,2015-07-16,7032
942,2015-07-17,8082
942,2015-07-18,6547
942,2015-07-20,5459
942,2015-07-21,5138
942,2015-07-22,5243
942,2015-07-23,5958
942,2015-07-24,5770
942,2015-07-25,6554
942,2015-07-27,9841
942,2015-07-28,7754
942,2015-07-29,6914
942,2015-07-30,7311
942,2015-07-31,8518
943,2015-05-21,7354
943,2015-05-22,8135
943,2015-05-23,6857
943,2015-05-26,6814
943,2015-05-27,5973
943,2015-05-28,6311
943,2015-05-29,8197
943,2015-05-30,7256
943,2015-06-01,8832
943,2015-06-02,8280
943,2015-06-03,10240
943,2015-06-05,9324
943,2015-06-06,6913
943,2015-06-08,6800
943,2015-06-09,5904
943,2015-06-10,6741
943,2015-06-11,6077
943,2015-06-12,6505
943,2015-06-13,7941
943,2015-06-15,10185
943,2015-06-16,8212
943,2015-06-17,7736
943,2015-06-18,7825
943,2015-06-19,8587
943,2015-06-20,7056
943,2015-06-22,5565
943,2015-06-23,5387
943,2015-06-24,6523
943,2015-06-25,5857
943,2015-06-26,6099
943,2015-06-27,7168
943,2015-06-29,9513
943,2015-06-30,8487
943,2015-07-01,7868
943,2015-07-02,8208
943,2015-07-03,7771
943,2015-07-04,6570
943,2015-07-06,6703
943,2015-07-07,6366
943,2015-07-08,6764
943,2015-07-09,6952
943,2015-07-10,6172
943,2015-07-11,5456
943,2015-07-13,10438
943,2015-07-14,8308
943,2015-07-15,8415
943,2015-07-16,7766
943,2015-07-17,7354
943,2015-07-18,6569
943,2015-07-20,6742
943,2015-07-21,5333
943,2015-07-22,6513
943,2015-07-23,6639
943,2015-07-24,6462
943,2015-07-25,6139
943,2015-07-27,8435
943,2015-07-28,7593
943,2015-07-29,6970
943,2015-07-30,7478
943,2015-07-31,8183
944,2015-05-22,5909
944,2015-05-23,7933
944,2015-05-26,7410
944,2015-05-27,5942
944,2015-05-28,6405
944,2015-05-29,7991
944,2015-05-30,9138
944,2015-06-01,9085
944,2015-06-02,9082
944,2015-06-03,7595
944,2015-06-04,7509
944,2015-06-05,6839
944,2015-06-06,6774
944,2015-06-08,5704
944,2015-06-09,6564
944,2015-06-10,5279
944,2015-06-11,5435
944,2015-06-12,5719
944,2015-06-13,7439
944,2015-06-15,9264
944,2015-06-16,7737
944,2015-06-17,7208
944,2015-06-18,6877
944,2015-06-19,6146
944,2015-06-20,7790
944,2015-06-22,5783
944,2015-06-23,5907
944,2015-06-24,5502
944,2015-06-25,5049
944,2015-06-26,5537
944,2015-06-27,7042
944,2015-06-29,9053
944,2015-06-30,9504
944,2015-07-01,8854
944,2015-07-02,7812
944,2015-07-03,7694
944,2015-07-04,6318
944,2015-07-06,6432
944,2015-07-07,6151
944,2015-07-08,6758
944,2015-07-09,6343
944,2015-07-10,5256
944,2015-07-11,6199
944,2015-07-13,8964
944,2015-07-14,9037
944,2015-07-15,7194
944,2015-07-16,6952
944,2015-07-17,5859
944,2015-07-18,6115
944,2015-07-20,6581
944,2015-07-21,6272
944,2015-07-22,5781
944,2015-07-23,6049
944,2015-07-24,6287
944,2015-07-25,7365
944,2015-07-27,10017
944,2015-07-28,9235
944,2015-07-29,8561
944,2015-07-30,9129
944,2015-07-31,9714
945,2015-05-22,4255
945,2015-05-23,2978
945,2015-05-26,4731
945,2015-05-27,4415
945,2015-05-28,3834
945,2015-05-29,5319
945,2015-05-30,3848
945,2015-06-01,6870
945,2015-06-02,5179
945,2015-06-03,5721
945,2015-06-04,4669
945,2015-06-05,4643
945,2015-06-06,2936
945,2015-06-08,4036
945,2015-06-09,3837
945,2015-06-10,3797
945,2015-06-11,3828
945,2015-06-12,3931
945,2015-06-13,2605
945,2015-06-15,6102
945,2015-06-16,4695
945,2015-06-17,5148
945,2015-06-18,4273
945,2015-06-19,4467
945,2015-06-20,2563
945,2015-06-22,3664
945,2015-06-23,3461
945,2015-06-24,4071
945,2015-06-25,3487
945,2015-06-26,3751
945,2015-06-27,2993
945,2015-06-29,5960
945,2015-06-30,6205
945,2015-07-01,5798
945,2015-07-02,5047
945,2015-07-03,5401
945,2015-07-04,3247
945,2015-07-06,4372
945,2015-07-07,4383
945,2015-07-08,4132
945,2015-07-09,4117
945,2015-07-10,4149
945,2015-07-11,2676
945,2015-07-13,5506
945,2015-07-14,5262
945,2015-07-15,4669
945,2015-07-16,5116
945,2015-07-17,5147
945,2015-07-18,3308
945,2015-07-20,4567
945,2015-07-21,3857
945,2015-07-22,3596
945,2015-07-23,3594
945,2015-07-24,3705
945,2015-07-25,2549
945,2015-07-27,5050
945,2015-07-28,4036
945,2015-07-29,4618
945,2015-07-30,4911
945,2015-07-31,5804
946,2015-05-21,4603
946,2015-05-22,4164
946,2015-05-23,2862
946,2015-05-26,4464
946,2015-05-27,3736
946,2015-05-28,4373
946,2015-05-29,4924
946,2015-05-30,3819
946,2015-06-01,5678
946,2015-06-02,5801
946,2015-06-03,5634
946,2015-06-05,6159
946,2015-06-06,2914
946,2015-06-08,3957
946,2015-06-09,4049
946,2015-06-10,3608
946,2015-06-11,3593
946,2015-06-12,3972
946,2015-06-13,3041
946,2015-06-15,6318
946,2015-06-16,5349
946,2015-06-17,5165
946,2015-06-18,4178
946,2015-06-19,4661
946,2015-06-20,3104
946,2015-06-22,3940
946,2015-06-23,3331
946,2015-06-24,3324
946,2015-06-25,3652
946,2015-06-26,3872
946,2015-06-27,2742
946,2015-06-29,6613
946,2015-06-30,7369
946,2015-07-01,5140
946,2015-07-02,5186
946,2015-07-03,4051
946,2015-07-04,2931
946,2015-07-06,3975
946,2015-07-07,3812
946,2015-07-08,3539
946,2015-07-09,3871
946,2015-07-10,4300
946,2015-07-11,2739
946,2015-07-13,6316
946,2015-07-14,5243
946,2015-07-15,5115
946,2015-07-16,4518
946,2015-07-17,4929
946,2015-07-18,2721
946,2015-07-20,4684
946,2015-07-21,3436
946,2015-07-22,3457
946,2015-07-23,3705
946,2015-07-24,4046
946,2015-07-25,2367
946,2015-07-27,6013
946,2015-07-28,5133
946,2015-07-29,4694
946,2015-07-30,5041
946,2015-07-31,5581
947,2015-05-21,7278
947,2015-05-22,8032
947,2015-05-23,8829
947,2015-05-26,7294
947,2015-05-27,8374
947,2015-05-28,6486
947,2015-05-29,7216
947,2015-05-30,8926
947,2015-06-01,9242
947,2015-06-02,8850
947,2015-06-03,10183
947,2015-06-05,9883
947,2015-06-06,8792
947,2015-06-08,5715
947,2015-06-09,6778
947,2015-06-10,7344
947,2015-06-11,6013
947,2015-06-12,6288
947,2015-06-13,8721
947,2015-06-15,9546
947,2015-06-16,9422
947,2015-06-17,10117
947,2015-06-18,7183
947,2015-06-19,8014
947,2015-06-20,8539
947,2015-06-22,6321
947,2015-06-23,6230
947,2015-06-24,6770
947,2015-06-25,5192
947,2015-06-26,6227
947,2015-06-27,8312
947,2015-06-29,10751
947,2015-06-30,12003
947,2015-07-01,8078
947,2015-07-02,6277
947,2015-07-03,6510
947,2015-07-04,6796
947,2015-07-06,5981
947,2015-07-07,5342
947,2015-07-08,7047
947,2015-07-09,5839
947,2015-07-10,6521
947,2015-07-11,8231
947,2015-07-13,9033
947,2015-07-14,7950
947,2015-07-15,9215
947,2015-07-16,7638
947,2015-07-17,7337
947,2015-07-18,8405
947,2015-07-20,3471
947,2015-07-21,6516
947,2015-07-22,7488
947,2015-07-23,7304
947,2015-07-24,6128
947,2015-07-25,9055
947,2015-07-27,9928
947,2015-07-28,9161
947,2015-07-29,9025
947,2015-07-30,9367
947,2015-07-31,9247
948,2015-06-02,8088
948,2015-06-03,8701
948,2015-06-04,13585
948,2015-06-05,8557
948,2015-06-06,6822
948,2015-06-07,11096
948,2015-06-08,7770
948,2015-06-09,6939
948,2015-06-10,6963
948,2015-06-11,7335
948,2015-06-12,8032
948,2015-06-13,6408
948,2015-06-14,11418
948,2015-06-15,8393
948,2015-06-16,8171
948,2015-06-17,8050
948,2015-06-18,8386
948,2015-06-19,8945
948,2015-06-20,6029
948,2015-06-21,11131
948,2015-06-22,7439
948,2015-06-23,6991
948,2015-06-24,7018
948,2015-06-25,7334
948,2015-06-26,8119
948,2015-06-27,6201
948,2015-06-28,11581
948,2015-06-29,8593
948,2015-06-30,9180
948,2015-07-01,9123
948,2015-07-02,9285
948,2015-07-03,9347
948,2015-07-04,6687
948,2015-07-05,11070
948,2015-07-06,7913
948,2015-07-07,7746
948,2015-07-08,7897
948,2015-07-09,7859
948,2015-07-10,8090
948,2015-07-11,6987
948,2015-07-12,11815
948,2015-07-13,8388
948,2015-07-14,8080
948,2015-07-15,7869
948,2015-07-16,8759
948,2015-07-17,8906
948,2015-07-18,6639
948,2015-07-19,12268
948,2015-07-20,8120
948,2015-07-21,7967
948,2015-07-22,7695
948,2015-07-23,7514
948,2015-07-24,8183
948,2015-07-25,6335
948,2015-07-26,12040
948,2015-07-27,8186
948,2015-07-28,7699
948,2015-07-29,8298
948,2015-07-30,8450
948,2015-07-31,9616
949,2015-05-22,6040
949,2015-05-23,2883
949,2015-05-26,5313
949,2015-05-27,4330
949,2015-05-28,3970
949,2015-05-29,5111
949,2015-05-30,3433
949,2015-06-01,9502
949,2015-06-02,7764
949,2015-06-03,6176
949,2015-06-04,6363
949,2015-06-05,6435
949,2015-06-06,3081
949,2015-06-08,4791
949,2015-06-09,4176
